participant,block,trial,screenID,setsize,nTarget,nDistractor,layout,colorCon,radius,cueType,cueColor,condition,ratio,correct,acc,RT
1,0,26,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowup,1,5634
1,0,27,cue,12,6,6,separated,random,large,color,#660fbd,neutral,neutral,NA,NA,NA
1,0,27,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,3117
1,0,28,cue,12,6,6,separated,random,large,color,#52970c,neutral,neutral,NA,NA,NA
1,0,28,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,3550
1,0,29,cue,12,6,6,separated,random,large,color,#e713b2,neutral,neutral,NA,NA,NA
1,0,29,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,4655
1,0,30,cue,12,6,6,separated,random,large,color,#e713b2,neutral,neutral,NA,NA,NA
1,0,30,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,3565
1,0,31,cue,12,6,6,separated,random,large,color,#660fbd,neutral,neutral,NA,NA,NA
1,0,31,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,4138
1,0,32,cue,12,6,6,separated,random,large,color,#2b5bee,negative,neutral,NA,NA,NA
1,0,32,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowdown,1,3220
1,0,33,cue,12,6,6,separated,random,large,color,#52970c,neutral,neutral,NA,NA,NA
1,0,33,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,4954
1,0,34,cue,12,6,6,separated,random,large,color,#52970c,neutral,neutral,NA,NA,NA
1,0,34,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,4407
1,0,35,cue,12,6,6,separated,random,large,color,#2b5bee,positive,neutral,NA,NA,NA
1,0,35,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowup,1,5654
1,0,36,cue,12,6,6,separated,random,large,color,#e21212,negative,neutral,NA,NA,NA
1,0,36,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowup,1,4224
1,0,37,cue,12,6,6,separated,random,large,color,#660fbd,neutral,neutral,NA,NA,NA
1,0,37,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,3268
1,0,38,cue,12,6,6,separated,random,large,color,#52970c,negative,neutral,NA,NA,NA
1,0,38,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowdown,1,2327
1,0,39,cue,12,6,6,separated,random,large,color,#0eaaaa,neutral,neutral,NA,NA,NA
1,0,39,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2781
1,0,40,cue,12,6,6,separated,random,large,color,#2b5bee,neutral,neutral,NA,NA,NA
1,0,40,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,3956
1,0,41,cue,12,6,6,separated,random,large,color,#e21212,positive,neutral,NA,NA,NA
1,0,41,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowdown,1,4610
1,0,42,cue,12,6,6,separated,random,large,color,#e21212,negative,neutral,NA,NA,NA
1,0,42,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowup,1,3895
1,0,43,cue,12,6,6,separated,random,large,color,#660fbd,neutral,neutral,NA,NA,NA
1,0,43,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,7778
1,0,44,cue,12,6,6,separated,random,large,color,#52970c,neutral,neutral,NA,NA,NA
1,0,44,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,4580
1,0,45,cue,12,6,6,separated,random,large,color,#ecb718,neutral,neutral,NA,NA,NA
1,0,45,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,4521
1,0,46,cue,12,6,6,separated,random,large,color,#0eaaaa,neutral,neutral,NA,NA,NA
1,0,46,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,4027
1,0,47,cue,12,6,6,separated,random,large,color,#2b5bee,neutral,neutral,NA,NA,NA
1,0,47,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,3758
1,0,48,cue,12,6,6,separated,random,large,color,#52970c,neutral,neutral,NA,NA,NA
1,0,48,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,6248
1,0,49,cue,12,6,6,separated,random,large,color,#2b5bee,positive,neutral,NA,NA,NA
1,0,49,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowup,1,3082
1,0,50,cue,12,6,6,separated,random,large,color,#0eaaaa,positive,neutral,NA,NA,NA
1,0,50,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowup,1,3723
1,0,51,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,51,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,3050
1,0,52,cue,12,6,6,separated,random,large,color,#52970c,neutral,neutral,NA,NA,NA
1,0,52,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,2460
1,0,53,cue,12,6,6,separated,random,large,color,#52970c,neutral,neutral,NA,NA,NA
1,0,53,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,4697
1,0,54,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,54,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,3094
1,0,55,cue,12,6,6,separated,random,large,color,#660fbd,positive,neutral,NA,NA,NA
1,0,55,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowdown,1,2985
1,0,56,cue,12,6,6,separated,random,large,color,#660fbd,neutral,neutral,NA,NA,NA
1,0,56,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2404
1,0,57,cue,12,6,6,separated,random,large,color,#ecb718,neutral,neutral,NA,NA,NA
1,0,57,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,6281
1,0,58,cue,12,6,6,separated,random,large,color,#52970c,neutral,neutral,NA,NA,NA
1,0,58,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,5742
1,0,59,cue,12,6,6,separated,random,large,color,#2b5bee,neutral,neutral,NA,NA,NA
1,0,59,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,3511
1,0,60,cue,12,6,6,separated,random,large,color,#2b5bee,neutral,neutral,NA,NA,NA
1,0,60,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,3026
1,0,61,cue,12,6,6,separated,random,large,color,#0eaaaa,positive,neutral,NA,NA,NA
1,0,61,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowdown,1,4071
1,0,62,cue,12,6,6,separated,random,large,color,#ecb718,neutral,neutral,NA,NA,NA
1,0,62,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,3357
1,0,63,cue,12,6,6,separated,random,large,color,#e21212,negative,neutral,NA,NA,NA
1,0,63,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowup,1,3670
1,0,64,cue,12,6,6,separated,random,large,color,#660fbd,negative,neutral,NA,NA,NA
1,0,64,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowdown,1,2486
1,0,65,cue,12,6,6,separated,random,large,color,#660fbd,neutral,neutral,NA,NA,NA
1,0,65,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,7377
1,0,66,cue,12,6,6,separated,random,large,color,#2b5bee,neutral,neutral,NA,NA,NA
1,0,66,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,3210
1,0,67,cue,12,6,6,separated,random,large,color,#ecb718,neutral,neutral,NA,NA,NA
1,0,67,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2323
1,0,68,cue,12,6,6,separated,random,large,color,#e713b2,neutral,neutral,NA,NA,NA
1,0,68,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,2907
1,0,69,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,69,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1643
1,0,70,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,70,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1280
1,0,71,cue,12,6,6,separated,random,large,color,#0eaaaa,neutral,neutral,NA,NA,NA
1,0,71,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,1732
1,0,72,cue,12,6,6,separated,random,large,color,#2b5bee,neutral,neutral,NA,NA,NA
1,0,72,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2420
1,0,73,cue,12,6,6,separated,random,large,color,#0eaaaa,neutral,neutral,NA,NA,NA
1,0,73,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2473
1,0,74,cue,12,6,6,separated,random,large,color,#e713b2,neutral,neutral,NA,NA,NA
1,0,74,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2857
1,0,75,cue,12,6,6,separated,random,large,color,#e713b2,neutral,neutral,NA,NA,NA
1,0,75,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,1078
1,0,76,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,76,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2934
1,0,77,cue,12,6,6,separated,random,large,color,#52970c,positive,neutral,NA,NA,NA
1,0,77,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowup,1,2175
1,0,78,cue,12,6,6,separated,random,large,color,#660fbd,negative,neutral,NA,NA,NA
1,0,78,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowup,1,1644
1,0,79,cue,12,6,6,separated,random,large,color,#0eaaaa,neutral,neutral,NA,NA,NA
1,0,79,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1949
1,0,80,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,80,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,3313
1,0,81,cue,12,6,6,separated,random,large,color,#2b5bee,neutral,neutral,NA,NA,NA
1,0,81,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,1620
1,0,82,cue,12,6,6,separated,random,large,color,#e713b2,neutral,neutral,NA,NA,NA
1,0,82,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2382
1,0,83,cue,12,6,6,separated,random,large,color,#52970c,neutral,neutral,NA,NA,NA
1,0,83,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,2273
1,0,84,cue,12,6,6,separated,random,large,color,#660fbd,negative,neutral,NA,NA,NA
1,0,84,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowup,1,3383
1,0,85,cue,12,6,6,separated,random,large,color,#660fbd,negative,neutral,NA,NA,NA
1,0,85,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowup,1,1810
1,0,86,cue,12,6,6,separated,random,large,color,#ecb718,neutral,neutral,NA,NA,NA
1,0,86,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,5196
1,0,87,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,87,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1992
1,0,88,cue,12,6,6,separated,random,large,color,#e713b2,neutral,neutral,NA,NA,NA
1,0,88,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,2183
1,0,89,cue,12,6,6,separated,random,large,color,#0eaaaa,positive,neutral,NA,NA,NA
1,0,89,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowup,1,3629
1,0,90,cue,12,6,6,separated,random,large,color,#660fbd,neutral,neutral,NA,NA,NA
1,0,90,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,1512
1,0,91,cue,12,6,6,separated,random,large,color,#2b5bee,neutral,neutral,NA,NA,NA
1,0,91,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,3109
1,0,92,cue,12,6,6,separated,random,large,color,#ecb718,neutral,neutral,NA,NA,NA
1,0,92,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,1904
1,0,93,cue,12,6,6,separated,random,large,color,#52970c,neutral,neutral,NA,NA,NA
1,0,93,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,3219
1,0,94,cue,12,6,6,separated,random,large,color,#2b5bee,neutral,neutral,NA,NA,NA
1,0,94,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,2476
1,0,95,cue,12,6,6,separated,random,large,color,#660fbd,neutral,neutral,NA,NA,NA
1,0,95,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,1719
1,0,96,cue,12,6,6,separated,random,large,color,#52970c,positive,neutral,NA,NA,NA
1,0,96,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowdown,1,1380
1,0,97,cue,12,6,6,separated,random,large,color,#ecb718,neutral,neutral,NA,NA,NA
1,0,97,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1251
1,0,98,cue,12,6,6,separated,random,large,color,#660fbd,neutral,neutral,NA,NA,NA
1,0,98,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,3158
1,0,99,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,99,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,2755
1,0,100,cue,12,6,6,separated,random,large,color,#0eaaaa,neutral,neutral,NA,NA,NA
1,0,100,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,2746
1,0,101,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,101,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2309
1,0,102,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,102,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,2570
1,0,103,cue,12,6,6,separated,random,large,color,#e713b2,neutral,neutral,NA,NA,NA
1,0,103,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2328
1,0,104,cue,12,6,6,separated,random,large,color,#0eaaaa,neutral,neutral,NA,NA,NA
1,0,104,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1994
1,0,105,cue,12,6,6,separated,random,large,color,#e713b2,negative,neutral,NA,NA,NA
1,0,105,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowdown,1,1614
1,0,106,cue,12,6,6,separated,random,large,color,#ecb718,neutral,neutral,NA,NA,NA
1,0,106,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1518
1,0,107,cue,12,6,6,separated,random,large,color,#52970c,negative,neutral,NA,NA,NA
1,0,107,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowdown,1,1569
1,0,108,cue,12,6,6,separated,random,large,color,#0eaaaa,neutral,neutral,NA,NA,NA
1,0,108,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,3283
1,0,109,cue,12,6,6,separated,random,large,color,#2b5bee,positive,neutral,NA,NA,NA
1,0,109,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowup,1,1880
1,0,110,cue,12,6,6,separated,random,large,color,#2b5bee,neutral,neutral,NA,NA,NA
1,0,110,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1745
1,0,111,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,111,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,3243
1,0,112,cue,12,6,6,separated,random,large,color,#0eaaaa,neutral,neutral,NA,NA,NA
1,0,112,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1648
1,0,113,cue,12,6,6,separated,random,large,color,#660fbd,neutral,neutral,NA,NA,NA
1,0,113,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1247
1,0,114,cue,12,6,6,separated,random,large,color,#2b5bee,negative,neutral,NA,NA,NA
1,0,114,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowdown,1,2236
1,0,115,cue,12,6,6,separated,random,large,color,#52970c,positive,neutral,NA,NA,NA
1,0,115,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowdown,1,2493
1,0,116,cue,12,6,6,separated,random,large,color,#ecb718,neutral,neutral,NA,NA,NA
1,0,116,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2941
1,0,117,cue,12,6,6,separated,random,large,color,#0eaaaa,positive,neutral,NA,NA,NA
1,0,117,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowup,1,1765
1,0,118,cue,12,6,6,separated,random,large,color,#52970c,neutral,neutral,NA,NA,NA
1,0,118,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,3263
1,0,119,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,119,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,2349
1,0,120,cue,12,6,6,separated,random,large,color,#52970c,neutral,neutral,NA,NA,NA
1,0,120,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2058
1,0,121,cue,12,6,6,separated,random,large,color,#ecb718,positive,neutral,NA,NA,NA
1,0,121,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowup,1,1247
1,0,122,cue,12,6,6,separated,random,large,color,#e21212,positive,neutral,NA,NA,NA
1,0,122,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowup,1,1026
1,0,123,cue,12,6,6,separated,random,large,color,#e21212,negative,neutral,NA,NA,NA
1,0,123,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowdown,1,1401
1,0,124,cue,12,6,6,separated,random,large,color,#e713b2,neutral,neutral,NA,NA,NA
1,0,124,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2353
1,0,125,cue,12,6,6,separated,random,large,color,#52970c,positive,neutral,NA,NA,NA
1,0,125,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowdown,1,1763
1,0,126,cue,12,6,6,separated,random,large,color,#2b5bee,negative,neutral,NA,NA,NA
1,0,126,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowdown,1,1470
1,0,127,cue,12,6,6,separated,random,large,color,#0eaaaa,neutral,neutral,NA,NA,NA
1,0,127,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1887
1,0,128,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,128,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2350
1,0,129,cue,12,6,6,separated,random,large,color,#e713b2,neutral,neutral,NA,NA,NA
1,0,129,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1368
1,0,130,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,130,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,2954
1,0,131,cue,12,6,6,separated,random,large,color,#52970c,neutral,neutral,NA,NA,NA
1,0,131,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1676
1,0,132,cue,12,6,6,separated,random,large,color,#2b5bee,positive,neutral,NA,NA,NA
1,0,132,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowup,1,1923
1,0,133,cue,12,6,6,separated,random,large,color,#0eaaaa,neutral,neutral,NA,NA,NA
1,0,133,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,1728
1,0,134,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,134,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,1516
1,0,135,cue,12,6,6,separated,random,large,color,#ecb718,positive,neutral,NA,NA,NA
1,0,135,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowdown,1,2047
1,0,136,cue,12,6,6,separated,random,large,color,#0eaaaa,neutral,neutral,NA,NA,NA
1,0,136,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,2025
1,0,137,cue,12,6,6,separated,random,large,color,#e21212,negative,neutral,NA,NA,NA
1,0,137,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowdown,1,2042
1,0,138,cue,12,6,6,separated,random,large,color,#660fbd,neutral,neutral,NA,NA,NA
1,0,138,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,2568
1,0,139,cue,12,6,6,separated,random,large,color,#52970c,neutral,neutral,NA,NA,NA
1,0,139,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,2384
1,0,140,cue,12,6,6,separated,random,large,color,#e713b2,neutral,neutral,NA,NA,NA
1,0,140,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,1732
1,0,141,cue,12,6,6,separated,random,large,color,#660fbd,neutral,neutral,NA,NA,NA
1,0,141,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,3004
1,0,142,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,142,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,1107
1,0,143,cue,12,6,6,separated,random,large,color,#0eaaaa,neutral,neutral,NA,NA,NA
1,0,143,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowup,1,2661
1,0,144,cue,12,6,6,separated,random,large,color,#e21212,neutral,neutral,NA,NA,NA
1,0,144,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1779
1,0,145,cue,12,6,6,separated,random,large,color,#ecb718,neutral,neutral,NA,NA,NA
1,0,145,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1530
1,0,146,cue,12,6,6,separated,random,large,color,#e713b2,neutral,neutral,NA,NA,NA
1,0,146,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1138
1,0,147,cue,12,6,6,separated,random,large,color,#ecb718,positive,neutral,NA,NA,NA
1,0,147,judge,12,6,6,separated,random,large,color,NA,positive,neutral,arrowdown,1,1363
1,0,148,cue,12,6,6,separated,random,large,color,#ecb718,neutral,neutral,NA,NA,NA
1,0,148,judge,12,6,6,separated,random,large,color,NA,neutral,neutral,arrowdown,1,1062
1,0,149,cue,12,6,6,separated,random,large,color,#0eaaaa,negative,neutral,NA,NA,NA
1,0,149,judge,12,6,6,separated,random,large,color,NA,negative,neutral,arrowdown,1,1463
1,0,150,cue,12,6,6,separated,random,large,color,#2b5bee,neutral,neutral,NA,NA,NA
